review,label
"총쏘면 다 죽이는 장면이 삼류 영화임에 틀림없음일당백 영화임억지로 짜 맟춘 가족이야기...없어도 되는 딸의 긴박한 상황...방화로 평가하자면최고 스파이, 최저 넘 많아서...말도 안되는",neg
표절만화 사채업홍보캐릭터  ㅋㅋㅋ,neg
어렸을때 즐겨봤던 영화.,pos
부치의 익살스러움과 선댄스의 사격술은 잊을 수가 없네요.,pos
정말최고임 ㅋㅋ,pos
너무나도 유명한 장면과 OST. 그러나 소재며 장르가 나와는 맞지 않음. 데미 무어와 패트릭 스웨이지에게 명성을 가져다 준 작품. 이후의 데미 무어 주연의 영화는 굳이 찾아보지 마시길. 어 퓨 굿맨 제외,neg
너무 유명해서 이젠 스포일러도 아닌 대사가 하나 있지.,pos
너무나도 진부하고 식상한 스토리,neg
마음이 편안해지는 영화 BEST!,pos
실베스타 스탤론이 각본까지 쓰다니.,pos
"1점을 주던 10점을 주던 취향과 관점의 문제라서 괜찮다, 다만 나도 개인의 취향대로 명작을 못 알아보는 무식한 놈들이 싫다, 1점도 아까운 놈들... 책도 읽고 경험도 쌓고 세상을 바라보는 눈깔 좀 씻고 영화 다시보시길.. 무식한놈들한텐 아까운 영화",pos
"소재는 괜찮은데, 볼거리는 최악의 영화",neg
이런 걸 보게 되는 행운을 만끽하다.,neg
와.. 전나 쓰래기 내 돈이 아까워요 ㅡㅜ,neg
여러가지트랩들로 도둑을 갖고노는 직쏘의 공포가 잘 살아나있다,pos
가을에 보기 너무 좋아요 추천 !,pos
마지막장면이 기억에 남는다,pos
흥미진진함. 몰입도 ↑,pos
이건 좀... 아니다..,neg
신하균최고!,pos
형편없는 드라마네요. 질질 끌기만하고 작가의 역량이 보이네요,neg
이런 연예인 더빙작품은 청각장애인집단 애니플러스가 좋아합니다. 차라리 더빙법제화해서 자막 동시방영(그것 때문에 성우분들의 일자리를 잃게 만듬)이나 그리고 연예인더빙을 금지시켰으면 좋겠다고 생각됩니다.,neg
도대체 무슨내용이야 ..,neg
"재미없음 주연배우 떡신이라도 많이 나오던가,,엑스트라 벗는거밖에 없네",neg
일일드라마치고 제대로 된 드라마 몇개없었던거같은데..반응이 참 새삼스럽게,neg
옛날영화지만 지금봐도 재밌음,pos
CG는 물론 내용까지 말도안나옴 대박임 그냥 그림판으로 만든 영화인듯 태풍부는데 햇빛은 왜이리찜 몸은 하나도 안젖고 비오는 효과는 왜이리 허접 인류멸망할지 모른다는데 연기자들은 긴장감제로 진짜 내생에 이런영화 처음봄 집중이안됨 ㅠㅠ 아 발연기,neg
헐~ 3편보다 재밌다..ㅋㅋㅋ,pos
이게 80년대 초반영화라는 사실..그 당시에는 정말 파격적이고 엄청난 퀄리티의 영화이다.지금 시대의 눈으로 이 영화를 판단하지 마라.,pos
진짜 재미없다.,neg
왓더,neg
졸라재밋네 올레티비 돈내나라,neg
액션 장면들이 힘들어 보인다. 시원한 맛은 없고 저렇게 밖에 못하나 싶다.,neg
정말 스트레스풀려요 다이나믹합니다,pos
오래 전 영화인데도 촌티가 거의 안난다. 정말 잘만든 작품. 보는내내 감탄.,pos
정말 담담하면서도 울림있는 영화!멀리퍼져나가면 좋겠어요!,pos
과거생각 난다. ㅋㅋㅋ,pos
더빙 진짜....,neg
소속사 잘못 만난게 참 아쉽다..,pos
20년이 지났지만 현재 한국 영화 보다 퀄리티 면으로 우수함은 기정 사실,pos
If I can change You can change Rocky Rocky Rocky Rokcy Rocky...,pos
이정진왜죽임..,neg
70년대 최고고퀄영화. 약간만 타협하면서본다면 지금도수작~,pos
어린노무자식들이 인제쳐보고 유치하다며  평점주는 꼴이란,pos
장난까냐?? 살다살다 이렇게 뽱당한 영화든 첨보네!! 무슨 드라마도아니고 한편을 반으로 뚝 잘라서 상영하냐 나참 지들이 봐도 말이안되니까 전편이라는건 광고에서 쏙 빼버렸네,neg
우와~~무섭기도 하고 재밌세여,pos
명작이지 코만도는 람보와함께..,pos
0점을 줄수 없는게 안타깞군 표절로 코묻은돈 뜯어먹던 김청기 부끄러운줄 알라.,neg
"제작된지 벌써 42년이  되었네요..지금 이순간에도 지구의 어느곳에서도이영화는 상영,방영되고 있을 것입니다..",pos
평화에 대한 작은 메세지라 생각합시다. 맨날 아이들에게 찔러 죽이는 것만 보여주는게 다가 아닌 그런의미로..허나 댓글보니 지구가 멸망해도 아쉬울것 하나도 없겠네..,pos
아... 똥은 똥이야 wwww,neg
극장에서 본 최초의 영화..그때의 흥분과 공포감이란...,pos
드래곤볼 사랑해요. 영원하길 ㅠㅠㅠ,pos
스타크래프트랑 동갑이네 그러고보니 ㅋㅋ 뜬끔 없지만,pos
살면서 봣던 드라마중 로코장르는 처음봣엇는데요.. 너무 재밋고 연기들도 정말 잘하시고 나무 좋앗어요! 그립다ㅠㅠ,pos
영화를 해석해서 보면 안된다는 인식을 바꾸어 준 영화이다. 그냥 영화 속의 있는 그대로의 스토리를 받아 드리면 된다 아련한 첫사랑의 기억과 한 아이의 성장이야기로만 해석이 끝난다. 명작이다 시대를 초월한 명작이다. 알프레도의 대사가 너무 와닿는다...,pos
이계인 진짜 다신 안나오길 바람..,neg
최고 다,pos
ㅋㅋㅋㅋ내위에 모니터 불태우고 싶다는 ㅋㅋㅋㅋㅋㅋ 빵터졌네..,neg
내가 제일 좋아하는 영화도 아닌데 이때까지 본 영화 중에서 제일 많이 봤을듯ㅋㅋㅋ대사도 외울 정도ㅋㅋ크리스마스는 늘 케빈과 함께니까! 근데 영화 잘 만들긴 잘만듬. 다시봐도 재밌어ㅋㅋ,pos
계속 보고싶은 드라마,pos
솔직히 록키5의 좀더 진지한면 좀더 드라마를 강조한 편이 바로 록키5라고 생각한다. 어렸을때 처음 봤었지만. 나름 정말 재밌게봤다. 좀더 심도있게다룬 가족사와 록키의 고뇌 배신과 응징 현실에서도 있을법한 이야기,pos
감동적이고 감명깊은 영화.. 명배우와 명영화.. 끝부분의 대사 정말 좋다..,pos
오늘 누나돼지라고 한 놈 너 그냥 기집애야 남자새끼가 왜사냐 여자들 너 안좋아해,neg
주인공 맥클레인 형사와 악당의 심리싸움. 여기에 탄탄한 극 전개와 탁월한 액션 장면이 긴장감 넘친다.,pos
B급 영화랜다. ㅎㅎㅎ 세월 참...,pos
지금 장난하낰ㅋㅋㅋ 내가 개봉일을 얼마나 기다려왔는데 전국 개봉 안하는게 말이가 .. 서울도 새벽시간 ㄱㅋㅋ대체 예매매진되는 영화를 왜 이렇게 안밀어주는 거임,pos
아들이야기3부작의종결...훌륭,pos
이건 영웅본색의 명성에 흙을 뿌리는....,neg
아폴로 크리드와 록키 발보아의 대결! 록키 시리즈 다보고난 후에 다시보면 눈물나요ㅠㅠㅋㅋ,pos
시리즈의 출발인 4편이 그 시작이었다면 5편은 그 정점에 달했고 심지어 막장드라마에도 지대한 영향을 미치게 된다,pos
어서와 ! 오스트리아영화는처음이지? (저 포스트 동상의 표정),neg
본방사수에 vod다시보기세번...보고또와도질리는 장면없이 어찌나 깨알재미가있는지..캐릭터 설정좋고 연기력은 뭐 말할필요없구요 이민정씨도 요기선 캐미가좋은듯해요. 겁나 달콤하지만 유치하지않고 2013년도본드라마중 유일하게 계속돌려보는드라마입니다..,pos
시리즈중 가장 화끈하다.,pos
방금 cinef에서 보고왓다.난 무엇보다 결말에관해 얘기하고싶다.진짜 결말 최악이다. 뭐봣나싶다 내가,neg
차라리 2D로 하는게 더 좋았을것을..,neg
7광구가 이것보다 낫다,neg
개쩐다,pos
이 영화가 보여준 SF와 호러의 환상적인 조합에 신선한 충격을 받았다,pos
학원에서 봤는데 영화 안에 내용도 많고 알아야할점도 많아서 재밌게 봤습니다!,pos
전쟁영화 중의 걸작,pos
70년대 영화지만 지금봐도 손색이 없을만큼 명작이다.,pos
"슈퍼맨은 9점짜리 영환데, 평점이 왜 이리적지?",pos
이런 좋은 소재도 역시 한편의 쓰레기 영화가 될 수 있다.,neg
인디아나존스 시리즈의 최고봉은 3편.. 그냥 말이 필요없음,pos
"최악의 시나리오, 배우, 연출",neg
멘트가 재밋음 ㅋ,pos
너무 안맞음,neg
난 이만화 본적이없다... 단지 10점을 내리고싶어서 낮은점수를 줄뿐....,neg
ㅈㄴ쓰레기ㅋㅋㅋㅋ시간아까움,neg
"6 8 10 대박! 중딩애니같은데, 내용은 졸 진지하고 짜임새가 장난아님. 창든애가 사야카랑 친해지는 부분에선 감동먹음.",pos
즈질이야~^^,neg
1~4편에 비해선 좀 약했지만 그래도 재밌어유. 록키 형을 보면 마음이 착해짐을 느껴유.,pos
하정우는 앞으로 연기만 하셔야 됨... 감독에는 재능이랑 내공이 좀 아닌듯,neg
좋은영화인데 평점이 너무 낮네요.,pos
와 너무 재밌다 이게 제일 재밌어,pos
여자 분들에게 추천 합니다,pos
"당시에는 정말 센세이셔널 했을듯. 어찌되었던 곧 개봉할 수퍼맨리턴즈에 시초. 시대를 아우르는 수퍼맨, 배트맨등 수퍼히어로여 영원하라.",pos
전설의 시작이라고 해야할듯...,pos
80년대를 추억하게 하는그 시절 최고의 액션 무비제 ㅎ다시 봐도 가슴이 터지게 지기네 ㅎ,pos
웃겨웃겨웃겨!^^,pos
아드리안~~~아드리안~~~,pos
멜깁슨의 전성기 작품중 하나~!고전 명작 리썰웨폰~~!!,pos
기나긴 시리즈의 깔끔한 마무리,pos
20년 전에 처음 봤지만 처음 봤을때의 감동이 고스란이 다시 전해지는 전무후무한 걸작.,pos
5덕새!끼들 변태물10000 보고 안죽나yo?,neg
어렸을때나 지금이나 재밌음,pos
아 이 루이스 길버트 OOOO 이런 영화 만들어놓고도 니가 감독이냐?,neg
비추천합니다. 보지마세요. 진짜로 재미가 없습니다. 팬서비스용 영화입니다. 주인공인 곤과 키르아는 활약도 안하고 얻어맞기만 하는데다가 환영여단에게 도움을 청하는 상황이 벌어집니다.,neg
존나 재미없어 이게 동ㅆ,neg
한가지만 집중적으로 하시지...이도저도...,neg
단연코 내생에 최고의 SF영화다,pos
이송희일은 천재다. 난 게이이다. 난 게이로서 이런 아름다운 영화를 만들어준 이송희일에게 감사한다.,pos
"네이버 평점/리뷰는 정말 알바들이 쓰는건가 ? 여기 있는 평점/리뷰 보고  봤는데 정말 영화 별로더라. 미도, 감동도 아무것도 없는 영화 그냥 그림만 괜찮게 그려놓은 영화. 보실 분들 참고하세요. 왜 빵점은 없는거야?",neg
아쉽다 아쉽다ㅠㅠ,pos
베이더 천식소리가 멋있어,pos
지금봐도 다이하드는 정말 재밌다.,pos
"현실을 부정한 준영, 현실을 인정한 기태.....기태가 나를 가슴 아프게 한다...",pos
재밌어요,pos
이 영화를 열심히 보았다면 이 영화가 세라를 위한 헌정 영화라는 것을 알 수 있다. 하지만 이 영화를 정말 제대로 보았다면 세라도 결국 똑같다는 것을 알 수 있다.,pos
평점에 속았네.. 스토리가 너무 허술하다.. 평점을 조금  내려 드립니다.,neg
아놔 졸잼있어천년에한번나올까말까한 대작OOㅏ꺼...,pos
"매드맥스,쥬라기공원,터미네이터도 후속편이 나왔다. 과연 백투더퓨쳐가 나올까? 내 예상은 NO다. WHY냐고? 지금 헐리우드 현역감독중에 1,2,3 발뒤꿈치라도 따라갈 영화를 만들수 있는 역량이 있는 감독이 과연 존재나 할까 ㅋㅋㅋ",pos
밑에 볼만한데 하시는 분뭐가 볼만한지?첫번째 배우들 캐스팅에 깜짝 놀라고...두번째 스토리에 깜짝 놀라며세번째 스케일에 깜짝 놀란다.그냥 허접한 자연 다큐멘터리 1시간 30분짜리 본다 생각하시면 됨정말 반전인데 징키스칸 안나온다.,neg
최고의영화,pos
옛다!10점  전율 2편이었다,pos
1974년에 이런영화를 만들었다는 것에 감탄을 금치 못했다.,pos
발연기의 최고봉 숨쉬는 시체ㅋㅋㅋㅋ 남녀 배우 둘다 발연기작렬인데 여자쪽이 압권이라 남자쪽은 평범한 배우로 보이는 지경ㅋㅋㅋ 똥대본에 배우도 똥이고 아주 절묘하다ㅋㅋ,neg
"정말  재미있는 영화. 영화사에 손꼽히는 캐릭터, 존 맥클레인~액션,스릴러,드라마,코믹등 모든 장르가 이렇게 잘 어울어질 순 없다.",pos
생각나서 무삭제로 또봤지만 30년이지난이시점에서도 이거보다 훨씬 뛰어난 영화를 못만드는게 신기할정도입니다 더군다나 요새어린애들은 에이리언 터미네이터가 뭔지도 모르는데 한번씩 가족끼리 보면 좋을꺼같네요,pos
극장용 개봉작이 아닌 비디오용 B급 영화를 명작으로 만든 제임스 카메룬 그 이후 에일리언2 도 명작이었지..,pos
외국영화 노크랑 비교된다 왤캐 노잼이냐;;,neg
지구상에서 가장재미없는 영화임 별점 0점주고싶은데 어쩔수없이 주는 거고 도대체    10점 주는사람은 왜 그렇게 주는 지 모르겠다 이 영화는 박찬욱감독이 만든 영화중 가장 큰 실패작이 될것 같음,neg
아이에게 의리를 가르치고 싶다면  영웅을 보라,neg
비추,neg
시대를 너무나도 앞서 나갔던 영화  과연 명작,pos
첨엔 잼있었늣데..우짜다가 이리개막장이 되버렸는지..안타까움;;;,neg
이게 대체 뭐말입니까 까부리지 마십시요,neg
긴 런닝타임이지만 하나도 지루하지 않음.  최고의 명화 !!,pos
음악을 들으면 지금도 다리가 오글거린다.,pos
쓰레기영화임 졸라 구짐,neg
뭔가 시작도 없고 결말도 없는 영화,neg
볼게 여러가지로 있는 영화,pos
질질끌지맙시다 채널 돌아갑니다,neg
ㅡㅡ,neg
시간아깝고 그냥 인간극장이 더 재밋을 영화네요,neg
지금봐도 심장이 쿵쾅쿵쾅.. 짱,pos
실제로 크리스마스 브날 일어난 우리나라 충무로 대연각 호텔화재를 모티브로 만든 영화임. 160여명이 화재로 사망해서 역대 최악의 참사였음,pos
그걸왜그렇게알리는이야기스토리로나오나요??말도안되는전개를도대체어떻게보라는건지.....,neg
올래티비 낚이지마세요짜증 납니다 ㅜㅜ,neg
"긴장감 떨구는 루즈한 구성은 둘째치고, 최고의 전투민족이야 셋째치고, 개연성없이 주인공 살려준건 넷째치고, 실종자 카드긁고다니고 핸드폰 유심도 안뽑는 빡대가리 범죄자 하나 추적 못해서, 그 신고를 안해서 몸이 고생을 하네",neg
정말재밌어..ㅠㅠ 토미건의 싸가지 없는행동은 짱났지만 록키는 짱.ㅎ,pos
피를끓게하는영화다 포드머스탱은 진짜 남자들의 꿈의 머슬카,pos
내가 이걸 영화관에서 못본게 한이다...망할 유치하다며 치를 떨던 친구 샛길들...전부 원망스럽다. 진짜 공중 액션씬이랑 우주씬은 스크린으로 봐야 할 것 같던데....이번에 나오는 부활의 F는 꼭 극장서 본다.,pos
